,title,Mean,Count
32,"Two Way Radio,Baofeng Walkie Talkie UV-5R5 5W Dual-Band Two-Way Ham Radio Transceiver UHF/VHF 136-174/400-520MHz,65-108MHz FM with Upgraded Earpiece,Built-in VOX Function,Battery,Charger - Red",4.9,10.0
33,"iPad 4 Case, SUPCASE [Heavy Duty] Apple iPad Case [Unicorn Beetle PRO Series] Full-Body Rugged Hybrid Protective Case Cover with Screen Protector for The New iPad 3rd and 4th Generation(Black/Black)",4.9,10.0
34,"Tripp Lite 8 Outlet Surge Protector Power Strip, 10ft Cord, Right-Angle Plug, Tel/Modem/Coax/Ethernet Protection, RJ11, RJ45, &amp; $250,000 INSURANCE (TLP810NET)",4.857142857142857,56.00000000000001
35,JOBY Camera Tether Strap for DSLR and Mirrorless Professional Cameras.,4.846153846153846,13.000000000000002
36,"Tablet Stand Adjustable, Lamicall Tablet Stand : Desktop Stand Holder Dock Compatible with Tablet Such as iPad 2018 Pro 9.7, 10.5, Air Mini 4 3 2, Kindle, Nexus, Tab, E-Reader (4-13'') - Silver",4.846153846153846,13.000000000000002
37,"XS Earbuds with Microphone and Volume Control, Bluetooth Headphones Noise Canceling, XS Max Earphones with Mic for IP 7 8 X XR(Bluetooth Connectivity)",4.846153846153846,13.000000000000002
38,Pelican 1510 Case With Foam (Black),4.84,100.0
39,"IOGEAR Universal Ethernet to Wi-Fi N Adapter for Home or Office, GWU627",4.833333333333333,12.0
40,"UT Wire UTW-CP501-BG 5-Feet Cord Protector with 3-Channels, Beige",4.833333333333333,12.0
41,"VELCRO Brand ONE WRAP Thin Ties | Strong &amp; Reusable | Perfect for Fastening Wires &amp; Organizing Cords | Black, 8 x 1/2-Inch | 25 Count",4.827586206896552,29.0
42,Uoobag Tigernu Series Business Laptop Backpack Slim Anti Theft Travel Computer Backpacks Environmentally Waterproof Laptops Bag For Men/Women 15.6Inch Black,4.823529411764706,34.0
43,"Arvok 11-12 Inch Laptop Sleeve Multi-color &amp; Size Choices Case/Water-resistant Neoprene Notebook Computer Pocket Tablet Briefcase Carrying Bag/Pouch Skin Cover For Acer/Asus/Dell/Lenovo, Black",4.818181818181818,11.0
44,"Backup Camera and Monitor Kit For Car,Universal Wired Waterproof Rear-view License Plate Car Rear Backup Camera + 4.3 LCD Rear View Monitor",4.818181818181818,11.0
45,"KOZMICC CR-6155B 14-14.1&quot; Laptop Sleeve Portable Case Bag Handle Pouch Cover for Dell, HP, Acer, Asus, Lenovo, Samsung",4.818181818181818,11.0
46,"MOSISO Water Repellent Neoprene Sleeve Bag Cover Compatible 13-13.3 Inch Laptop with Small Case, Black",4.818181818181818,11.0
47,Samsung 850 EVO 250GB 2.5-Inch SATA III Internal SSD (MZ-75E250B/AM),4.818181818181818,11.0
48,"Fintie Folio Case for Kindle Paperwhite - Fits All Paperwhite Generations Prior to 2018 (Not Fit All-New Paperwhite 10th Gen), Rose Gold",4.8125,16.0
49,KOPACK Slim Business Laptop Backpack USB Anti Thief/Tear Water Resistant Travel Computer Backpack 15.6 / 17Inch 5Color Magenta/Black/Grey/Purple,4.8125,16.0
50,"Guardline Wireless Driveway Alarm- Top Rated Outdoor Weather Resistant Motion Sensor &amp; Detector- Best DIY Security Alert System- Stay Safe &amp; Protect Home, Outside Property, Yard, Garage, Gate, Pool.",4.8,20.0
51,"Ipad 2/3/4 Case, Kidspr Ipad CaseNewHot Super Protect [Shockproof] [Rainproof] [Sandproof] with Built-in Screen Protector for Apple Ipad 2/3/4 (Black/Black)",4.8,15.0
52,"MacBook Air 13 Inch Case, Lacdo Laptop Hard Case Shell Cover Screen Protector Keyboard Skin Compatible MacBook Air 13.3&quot; (Model A1466 &amp; A1369) Notebook Protective, Crystal Clear",4.8,15.0
53,Lowepro Flipside 200 DSLR Camera Backpack,4.8,10.0
54,Lacdo Shockproof External USB CD DVD Writer Blu-Ray &amp; External Hard Drive Neoprene Protective Storage Carrying Sleeve Case Pouch Bag With Extra Storage Pocket for Apple MD564ZM/A USB 2.0 SuperDrive / Apple Magic Trackpad / SAMSUNG SE-208GB SE-208DB SE-218GN SE-218CB / LG GP50NB40 GP60NS50 / ASUS External DVD Drives (Red),4.7894736842105265,19.0
55,"Rosewill Anti Static Wrist Strap Band with Grounding Wire, ESD Strap with Alligator Clip RTK-002 ESD Wrist Band with Detachable Extra Long Coiled Cord",4.785714285714286,14.0
56,"11~11.6 inch Laptop Tablet Case, Evecase Universal Fabric Neoprene Messenger Tote Shoulder Bag for Tablet 12.9inch and Chromebook up to 12 inch size",4.777777777777778,18.0
57,"APC UPS Battery Backup &amp; Surge Protector, 550VA, APC Back-UPS (BE550G)",4.777777777777778,18.0
58,JOBY Wrist Strap for DSLR and Mirrorless Professional Cameras.,4.777777777777778,18.0
59,"[2-Pack] Anker 6ft / 1.8m Nylon Braided Tangle-Free Micro USB Cable with Gold-Plated Connectors for Android, Samsung, HTC, Nokia, Sony and More (Red)",4.777777777777778,18.0
60,BaoFeng UV-82HP High Power Dual Band Radio: 136-174mhz (VHF) 400-520mhz (UHF) Amateur (Ham) Portable Two-Way,4.769230769230769,13.0
61,"Inateck 2.5 Inch USB 3.0 Hard Drive Enclosure External Hard Drive Case with USB 3.0 Cable for 9.5mm 7mm 2.5&quot; SATA HDD and SSD, Tool-free (FE2001)",4.769230769230769,13.0
62,"mCover iPearl Hard Shell Case with FREE keyboard cover for 15-inch Model A1398 MacBook Pro (with 15.4-inch Retina Display, with or without Force Touch Trackpad) - PINK",4.769230769230769,13.0
63,Inateck 13-13.3 Inch MacBook Air/ Retina Macbook Pro/ 12.9 Inch iPad Pro Sleeve Case Cover Ultrabook Netbook Carrying Case Protector Bag - Light Gray,4.761904761904762,21.0
64,OtterBox DEFENDER SERIES Case for iPad Pro (10.5&quot; - 2017 version) - Retail Packaging - BLACK,4.76,25.0
65,Domke F-34M 15-Inch Protective Wrap -Gray,4.75,32.0
66,OP/TECH USA Soft Pouch Digital D-M 4/3 (Black),4.75,32.0
67,"Tripp Lite 6 Outlet Surge Protector Power Strip, 2ft Cord, &amp; $2,500 INSURANCE (TLP602)",4.75,32.0
68,"MoKo Case for Kindle Paperwhite, Premium Thinnest and Lightest PU Leather Cover with Auto Wake / Sleep for Amazon All-New Kindle Paperwhite (Fits 2012, 2013, 2015 and 2016 Versions), Lucky Tree",4.75,20.0
69,OtterBox Defender Series Case for iPad Pro (10.5&quot; - 2017 Version) - Retail Packaging - Vinyasa (Rosmarine/Plum Haze),4.75,20.0
70,Celestron SkyMaster Giant 15x70 Binoculars with Tripod Adapter,4.75,16.0
71,EVW-24 EVA Molded 24 Capacity CD/DVD Case (Black),4.75,16.0
72,"GE Door Stop Alarm, Extra Loud 120 Decibels, Low Battery Indicator, Easy Access On/Off Switch, Plastic Housing, White, Anti-Skid Base, Battery Operated, Personal Alarm, Anti-Theft, Easy to Use, 50246",4.75,16.0
73,"Tech Armor iPad Air Glass Screen Protector, Premium Ballistic Glass Apple iPad Air/Air 2 / NEW iPad 9.7 (2017) Screen Protectors [1]",4.75,16.0
74,"Tripp Lite 1 Outlet Portable Surge Protector Power Strip, Direct Plug In, Tel/Modem Protection, $10,000 INSURANCE (TRAVELCUBE)",4.75,16.0
75,"Fintie Folio Case for Amazon Fire (Previous 5th Generation, 2015 7 inch) - Slim Fit Premium Vegan Leather Standing Protective Cover, Black",4.75,12.0
76,"MOSISO PU Leather Case Only Compatible MacBook Air 13 Inch A1466/A1369 (Older Version Release 2010-2017), Premium Quality Book Folio Protective Stand Cover Sleeve, Black",4.75,12.0
77,"MoKo 10-11 Inch Tablet Sleeve Case Bag, PU Leather Case Cover Compatible with iPad Pro 11&quot; 2018, iPad Pro 10.5&quot; 2017, Lenovo Yoga Book 10.1&quot;, ThinkPad 10 2015 10.1&quot;, Surface Go 10 Inch 2018, Black",4.75,12.0
78,"MoKo 13.3&quot; PU Laptop Sleeve Bag, Protect Notebook Case Cover for New MacBook Pro (2018 &amp; 2017 &amp; 2016) 13.3&quot; / Apple MacBook Air 13.3&quot; / Macbook Pro 13.3&quot; 2015 / Samsung Notebook 9 13.3&quot; 2018, Black",4.75,12.0
79,"Qishare 10 11&quot; 11.6&quot; 11.6-inch 12 Inch Black Multi-Functional Business Briefcase/Messenger Case with Handle and Carrying Strap for MacBook Air 11'', Hp Stream 11(Black, 11.6-12'')",4.75,12.0
80,"[Upgraded Version] iRonsnow IS-088+ [1000mAh] Solar Hand Crank Radio AM/FM/NOAA/WB Weather Emergency Radio, Dynamo LED Flashlight Power Bank for iPhone/Android Smart Phone (Blue)",4.75,12.0
81,"iPad Mini 4 Screen Protector Glass, amFilm Tempered Glass Screen Protector for Apple iPad Mini 4 2015 0.33mm 2.5D Rounded Edge (1-Pack)",4.75,12.0
82,ViewHD 2 Port 1x2 Powered HDMI Mini Splitter for 1080P &amp; 3D | Model: VHD-1X2MN3D,4.7368421052631575,19.0
83,"2-Year Protection Plan plus Accident Protection for Fire Tablet (5th Generation, 2015 release) (delivered via email)",4.733333333333333,15.0
84,"12.9-14 Inch Laptop/Tablet Sleeve Evecase Diamond Foam Splash Shock Resistant Neoprene Sleeve Bag for for Notebook Chromebook, Ultrabook, Macbook Pro/Air 13.3 / iPad Pro 12.9 Tablet - Black",4.7272727272727275,33.0
85,B+W 72mm XS-Pro Clear with Multi-Resistant Coating (007M),4.7272727272727275,11.0
86,LifeProof N&Uuml;&Uuml;D SERIES for iPad Pro 9.7&quot; (not made for 2017 5th Gen 9.7) - Retail Packaging - BLACK,4.7272727272727275,11.0
87,"Logitech Any Angle Protective Case with Any-Angle Stand for iPad Air 2, Black",4.7272727272727275,11.0
88,"PencilCozy: Apple Pencil Cap Holder and Protective Cover &amp; Tether Prevent Damage, Works with Apple iPad Pro Apple Pencil Gen 1 (1 Piece -White (No Cap Included))",4.7272727272727275,11.0
89,Poetic Lumos iPad Pro 12.9 TPU Case Cover With [Keyboard Compatible][Pencil Holder]Ultra-Thin Impact Resistant Flexible Soft Transparent Case for Apple iPad Pro 12.9 (1st Gen 2015) Frosted Clear,4.7272727272727275,11.0
90,"PowerBridge TWO-CK Dual Outlet Recessed In-Wall Cable Management System with PowerConnect for Wall-Mounted Flat Screen LED, LCD, and Plasma TV&rsquo;s",4.7272727272727275,11.0
91,"SPARIN Galaxy Tab A 10.1 Screen Protector, SM-T580 Model, 0.3mm Tempered Glass, Bubble-Free, Screen Protector for Samsung Galaxy Tab A 10.1, Clear",4.7272727272727275,11.0
92,Sewell Direct SW-29751-6 Silverback Banana Plugs(6 pairs/12 pieces),4.7272727272727275,11.0
93,"Sewell Direct SW-29863-12 Deadbolt Banana Plugs, 12-Pair",4.7272727272727275,11.0
94,"iPad pro 9.7 inch Case, ESR Smart Case Cover [Synthetic Leather] Translucent Frosted Back Magnetic Cover with Auto Sleep/Wake Function [Light Weight] (Black)",4.7272727272727275,11.0
95,"Lacdo 11-11.6 Inch Water Resistant Laptop Sleeve Case Compatible 12 Inch New MacBook with Retina Display | MacBook Air 11.6 | Surface Pro 5, 4, 3 | Acer Dell HP Samsung Chromebook Tablet Bag, Black",4.72,25.0
96,"Koss Porta Pro On Ear Headphones with Case, Black / Silver",4.714285714285714,28.0
97,OP/TECH USA 6701062 SLR Wrist Strap (Black),4.714285714285714,21.0
98,60mm Universal Arca Swiss Quick Release Plate for Tripod Ball Head with Hand-Adjustable Stainless Steel Screw &amp; Removable Rear Stopper by Breakthrough Photography,4.714285714285714,14.0
99,Motion Detector Alarm w/ Chime,4.714285714285714,14.0
100,"TP-Link AV1200 Powerline Ethernet Adapter - Gigabit Port, Plug&amp;Play, Power Saving(TL-PA8010P KIT)",4.714285714285714,14.0
101,"Anker Bluetooth Folio Keyboard Case for iPad Air 2 [ONLY] - Smart Case with Auto Sleep/Wake, Comfortable Keys and 6-Month Battery Life Between Charges (Not compatible with iPad 9.7 inch/iPad Air)",4.705882352941177,17.0
102,OP/TECH USA Utility Strap - Swivel (Black),4.7,40.0
103, TII 212 Broadband Cable TV and Satellite Lightning Surge Protector 75 Ohm 5-1500MHz,4.7,10.0
104,Coolsell [5-Pack] Square Carrying Cases for Cellphone Earphone Headset Earbuds Pouch Storage bags,4.7,10.0
105,"Dash Cam Mirror Mount - Fits Falcon F170HD,Rexing V1, Z-Edge, Old Shark, YI, Amebay,KDLINKS X1,VANTRUE and Most Other Dash Cameras",4.7,10.0
106,"ESR iPad Pro 9.7 Case, [Corner Protection] Soft TPU Bumper Edge Slim Fit Leather Smart Case Cover with Auto Sleep/Wake Compatible for Apple iPad Pro 9.7 inch (2016 Edition)_Rose Gold",4.7,10.0
107,Inateck USB 3.0 HDD SATA External Hard Drive Disk Enclosure Case fit 9.5mm 7mm 2.5 Inch SATA HDD and SSD (FE2004),4.7,10.0
108,Lowepro Lens Case 9 x 13 cm (Black),4.7,10.0
109,"MoKo Case for Fire HD 8 2015 [Previous 5th Gen ONLY] - Slim Folding Cover with Auto Wake/Sleep for Amazon Kindle Fire HD 8&quot; Display Tablet (2015 Release, NOT FIT Fire HD 8 2016), Lucky Tree",4.7,10.0
110,Mr Shield for Samsung Galaxy Tab A 8.0 Inch Premium Clear Screen Protector [3-Pack] with Lifetime Replacement Warranty,4.7,10.0
111,OtterBox Defender Series Case for iPad (5th Gen) / iPad (6th Gen) - Retail Packaging - Black,4.7,10.0
112,Square D by Schneider Electric HEPD80 Home Electronics Protective Device,4.7,10.0
113,"Wansview Wireless Security Camera, WiFi Home Monitor Surveillance Camera for Baby/Elder/ Pet/Nanny Monitor, Pan/Tilt, Two-Way Audio &amp; Night Vision Q3(Black)",4.7,10.0
114,"Fintie iPad Pro 9.7 Case, Premium Vegan Leather Folio [Slim Fit] Standing Smart Protective Cover with Auto Sleep/Wake Feature for Apple iPad Pro 9.7 Inch 2016 Release Tablet, Black",4.6923076923076925,13.0
115,Signstek Keyless Digital Electronic Entry Security Safety Door Lock Locker (Silver),4.6923076923076925,13.0
116,"Tech Armor iPad Pro 9.7-inch (2016/2017) Glass Screen Protector, Premium Ballistic Glass Apple iPad Pro 9.7-inch Screen Protectors [1]",4.6923076923076925,13.0
117,ArmorSuit Amazon Fire 7&quot; (2015 Release) Screen Protector Max Coverage MilitaryShield Screen Protector for Amazon Fire 7&quot; (2015 Release) - HD Clear Anti-Bubble,4.6875,16.0
118,"Inateck 12.3 Inch Sleeve Compatible Microsoft New Surface Pro 2018, Surface Pro 6/5/4/3 Sleeve Carrying Case Laptop Tablet Bag Briefcase - Dark Gray",4.684210526315789,19.0
119,"Altura Photo Medium Neoprene Pouch Bag for DSLR Camera Lens (Canon, Nikon, Pentax, Sony, Olympus, Panasonic)",4.677966101694915,59.0
120,"APC 11-Outlet Surge Protector Power Strip with USB Charging Ports, 2880 Joules, SurgeArrest Home/Office (P11U2)",4.675675675675675,37.0
121,Tiffen 55mm Circular Polarizer,4.666666666666667,24.0
122,"MoKo iPad Mini 3 / 2 / 1 Case, Slim-Fit Cover Case for Apple iPad Mini 1 (2012) / iPad Mini 2 (2013) / iPad Mini 3 (2014), BLUE (Will not fit iPad Mini 4)",4.666666666666667,18.0
123,"Mounting Dream TV Wall Mount TV Bracket for Most 32-55 Inch Flat Screen TV/ Mount Bracket, Full Motion TV Wall Mount with Swivel Articulating Dual Arms, Max VESA 400x400mm, 99 LBS Loading MD2380",4.666666666666667,18.0
124,Galaxy Tab A 8.0 (2015) Case - Poetic TurtleSkin Series[Corner Protection][Tactile Side Grip][Sound-Amplification][Bottom Air Vents] Protective Silicone Case for Samsung Galaxy Tab A 8.0 (2015),4.666666666666667,14.999999999999998
125,"iPhone SE Case, iPhone 5s Case, New Trent Trentium Rugged Protective Durable iPhone 5 Case for The Apple iPhone 5s/5/SE w/Screen Protector 3 Back Plates - Black Silver Gold",4.666666666666667,14.999999999999998
126,Domke F-5XB Shoulder/Belt Bag (Black),4.666666666666667,12.0
127,Escort Direct Wire SmartCord (Red Light),4.666666666666667,12.0
128,Galaxy Tab S2 9.7 Case - Poetic [Turtle Skin Series]-[Corner/Bumper Protection][Tactile Side Grip][Sound-Amplification][Bottom Air Vents] Protective Silicone Case for Samsung Galaxy Tab S2 9.7 Black,4.666666666666667,12.0
129,GloryBear 11 11.6 Inch Notebook Computer Sleeve Case Neoprene Water Resistant Briefcase Carrying Bag for MacBook or More - Black,4.666666666666667,12.0
130,Incase EO Travel Backpack (Black) fits up to 17&quot; MacBook Pro,4.666666666666667,12.0
131,Lowepro Flipside 300 DSLR Camera Backpack,4.666666666666667,12.0
132,"OtterBox Defender Series for Samsung Galaxy Tab Pro (8.4), (White/Gunmetal Grey) (77-40500)",4.666666666666667,12.0
133,"Remote Case for Apple Tv 4th Generation, Akwox Light Weight [Anti Slip] Shock Proof Silicone Remote Cover Case for New Apple Tv 4th Gen Siri Remote Controller with Lanyard (Black)",4.666666666666667,12.0
134,"VideoSecu Mounts Articulating TV Wall Mount for most 32&quot; 37&quot; 39&quot; 40&quot; 42&quot; 46&quot; 47&quot; 50&quot; 52&quot; 55&quot; 58&quot; 60&quot; 62&quot; 63&quot; 65&quot; LCD LED Plasma Flat Panel TV with VESA from 200x100 to 400x400, 600x400mm MW365BBM7 BM7",4.666666666666667,12.0
135,"Belkin 6-Outlet Pivot-Plug Wall Mount Power Strip Surge Protector, 1080 Joules (BP106000)",4.659090909090909,44.0
136,"DOBERMAN SECURITY Ultra-Slim Window Alarm 2 PACK with Loud 100dB Alarm and Vibration Sensors &ndash; Modern &amp; Ultra-Thin Design Compatible with Virtually Any Window &ndash; Perfect for Home, Office, Dorm Room or Even RVs &ndash; Model SE-0106-2PK",4.657894736842105,38.0
137,Camera Wrist Strap - Rapid Fire Heavy Duty Safety Wrist Strap by Altura Photo w/ 2 Alternate Connections for Use w/Large DSLR or Point and Shoot Cameras,4.653846153846154,25.999999999999996
138, Case Logic SLRC-201 SLR Zoom Holster (Black) ,4.647058823529412,17.0
139,"EVGA 500 B1, 80+ BRONZE 500W Power Supply, 3 Year Warranty, Includes FREE Power On Self Tester 100-B1-0500-KR",4.642857142857143,13.999999999999998
140,"Gator Cases Padded Nylon Carry Tote Bag for Transporting LCD Screens, Monitors and TVs Between 27&quot; - 32&quot;; (G-LCD-TOTE-MD)",4.642857142857143,13.999999999999998
141,SanDisk Cruzer Fit 8GB USB 2.0 Low-Profile Flash Drive- SDCZ33-008G-B35,4.642857142857143,13.999999999999998
142,"iPad Air Case, SUPCASE Heavy Duty Beetle Defense Series Full-body Rugged Hybrid Protective Case Cover with Built-in Screen Protector for Apple iPad Air (Black/Black, not fit iPad Air 2)",4.64,25.0
143,"Fintie iPad 2/3/4 Case - Slim Fit Folio Stand Case Smart Protective Cover Auto Sleep/Wake Feature for Apple iPad 2, iPad 3 &amp; iPad 4th Generation with Retina Display - Blue",4.636363636363637,22.0
144,"AmazonBasics Premium Dual Monitor Stand - Lift Engine Arm Mount, Aluminum",4.636363636363637,11.0
145,Lowepro ProTactic 450 AW Camera Backpack - Professional Protection For Your Camera Gear or DJI Mavic Pro/Mavic Pro Platinum,4.636363636363637,11.0
146,"Mounting Dream Tilt TV Wall Mount Bracket for Most of 37-70 Inches TV, Mount with VESA up to 600x400mm, Fits 16&quot;, 18&quot;, 24&quot; Studs and Loading Capacity 132 lbs, Low Profile and Space Saving MD2268-LK",4.636363636363637,11.0
147,UAG Microsoft Surface 3 Feather-Light Composite [MAGMA] Aluminum Stand Military Drop Tested Case,4.636363636363637,11.0
148,"iPad Air &amp; New iPad 9.7 inch 2017 Case, Snugg - Smart Cover Case with Kick Stand (Black Leather) for the Apple iPad Air 1 (2013)",4.636363636363637,11.0
149,Expert Shield *Lifetime Guarantee* - THE Screen Protector for: (Nikon D5100 / D5200 LCD Crystal Clear),4.633333333333334,29.999999999999996
150,"ProCase Samsung Galaxy Tab S2 9.7 Case - Leather Stand Folio Case Cover for Galaxy Tab S2 Tablet (9.7 inch, SM-T810 T815 T813) -Red",4.631578947368421,19.0
151,AmazonBasics Hard Carrying Case for My Passport Essential,4.630434782608695,46.0
152,Martian Watches Notifier Smartwatch - Red,4.625,16.0
153,"WALI Free Standing Dual LCD Monitor Fully Adjustable Desk Mount Fits Two Screens up to 27&rdquo;, 22 lbs. Weight Capacity per Arm (MF002), Black",4.625,16.0
154,Memory Card Carrying Case - Suitable for SDHC and SD Cards - 8 Pages and 22 Slots - ECO-FUSED Microfiber Cleaning Cloth Included,4.619047619047619,21.000000000000004
155,"Anker Tempered Glass Screen Protector for New iPad 9.7 in (2018/2017) / iPad Air 2 / iPad Pro 9.7 in/iPad Air Screen Protector, with Retina Display, Anti-Scratch, Easy to Clean, Easy Installation",4.617647058823529,34.0
156,AmazonBasics Nylon CD/DVD Wallet (128 Capacity),4.615384615384615,13.000000000000002
157,"First Aid Kits, RAGU 100PCS Travels First Aid Kit with FDA registered, Ideal for the Car, Kitchen, School, Camping, Hiking, Travel, Office, Sports, Hunting and Home, Emergency &amp; Survival (Black+Red)",4.615384615384615,13.000000000000002
158,Poetic TurtleSkin Fire 7 2015 Rugged Case Cover with Heavy Duty Protection Silicone and Sound-Amplification Feature for Amazon Fire 7 5th Gen (Previous Generation - 5th) 2015 Release Black,4.615384615384615,13.000000000000002
159,UOKOO,4.615384615384615,13.000000000000002
160,VIVO Single LCD Monitor Desk Mount Stand Fully Adjustable/Tilt/Articulating for 1 Screen up to 27&quot; (STAND-V001),4.615384615384615,13.000000000000002
161,"Wireless Earbuds, Bluetooth Headphones V4.2 Mic Earpieces True Wireless Stereo Hands Free Call in Ear Sweatproof Sport Earphones Headset with Charging Box (Black one)",4.615384615384615,13.000000000000002
162,"APC 11-Outlet Surge Protector 3020 Joules with Telephone, DSL and Coaxial Protection, SurgeArrest Performance (P11VT3)",4.613333333333333,75.0
163,"Sandisk Cruzer 32GB USB 32 GB Flash Drive, Black - SDCZ36-032G",4.608695652173913,23.0
164,VideoSecu One Pair of Side Clamping Bookshelf Speaker Mounting Bracket with Swivel and Tilt for Large Surrounding Sound Speakers MS56B 3LH,4.607142857142857,56.00000000000001
165,Pelican Micro Case Waterproof Container,4.6,20.0
166,BaoFeng UV-5R Dual Band Two Way Radio (Black),4.6,15.000000000000002
167,Kensington SecureTrek 15&quot; Lockable Anti-Theft Laptop Backpack (K98617WW),4.6,15.000000000000002
168,Monoprice 6 Outlet Slim Surge Protector Power Strip - White - 3ft Cord | UL Rated 540 Joules With Power/Circuit Breaker Switch,4.6,15.000000000000002
169,"OMOTON Kindle Paperwhite Case Cover - The Thinnest Lightest PU Leather Smart Cover Kindle Paperwhite fits all Paperwhite generations prior to 2018 (Will not fit All new Paperwhite 10th Gen), Black",4.6,15.000000000000002
170,"Geekria Headphones Case for ATH-M50, M50x, ANC29, ESW9, ESW10, ES88, WS77, Creative Aurvana Live 2, Sony MDR-XB920, MDR-XB900, NWZ-WH303, WH505, MDR10RBT, AKG, Onkyo ES-CTI300 (Black PU)",4.6,10.0
171,KeepKey - The Simple Cryptocurrency Hardware Wallet,4.6,10.0
172,OtterBox DEFENDER SERIES Case for iPad Mini 4 (ONLY) - Frustration Free Packaging - BLACK,4.6,10.0
173,Samsung UN65KS8000 65-Inch 4K Ultra HD Smart LED TV (2016 Model),4.6,10.0
174,kopack Deluxe Black Waterproof Laptop Backpack 15.6 17 Inch Travel Gear Bag Business Trip Computer Daypack Double Laptop Compartment,4.6,10.0
175,OtterBox 77-54006 Defender Series Case for Samsung Galaxy TAB S2 9.7&quot; (ONLY) - Retail Packaging - Black,4.588235294117647,17.0
176,"TREBLAB XR100 Bluetooth Sport Headphones, Best Wireless Earbuds for Running Workout, Noise Cancelling Sweatproof Cordless Headset for Gym Use, True Beats Earphones w/Mic, iPhone Android (Black)",4.583333333333333,12.0
177,"Targus Mobile ViP 4-Wheeled Business and Overnight Rolling Case for 15.6-Inch Laptops, Black (TBR022)",4.583333333333333,12.0
